tweet,date,query,replies,reposts,likes,bookmarks,views
"stacie, like so many other black mothers, lost her son to community gun violence. my recent article, nobody ever addresses blackonblack crime, said all the ignorant ones, highlighted her story. read more below, then donate $10 or more :backhand_index_pointing_down:",2022-05-23 01:54:03,gun violence,1,3,4,0,0
yeah now hows that gun violence per capita? its the second biggest city in the country and its per capita gun violence is less than a lot of sparcely populated red states.,2022-05-23 01:53:42,gun violence,0,0,1,0,0
"save the date: on june 4th at 12pm, ill be joining the @momsdemand nyc wear orange march, starting at foley square. now is the time to rally for gun reform & stop allowing innocent lives to be lost to senseless gun violence. register & learn more:",2022-05-23 01:50:03,gun violence,0,20,63,1,0
"im so sorry to hear this lovely! i wish you and your family the best. i sincerely hope our generation, especially within your country eventually stand up to gun violence when your voices are able to be heard and listened to! its ridiculous at the amount of young lives",2022-05-23 01:46:39,gun violence,1,0,0,0,0
"chicago gun violence: 1 person killed, at least 23 others wounded in weekend shootings download now",2022-05-23 01:46:18,gun violence,0,0,0,0,0
"joe bidens speech was genuinely moving, yes. but its amazing to me how low the bar is on gun violence prevention. biden is not being asked to lay out a vision or a timetable to make it harder for ppl to obtain weapons of war all he has to do is make an emotional speech",2022-05-23 01:46:08,gun violence,5,9,23,2,0
"we need both. im in ca where we have very strict gun laws. we do not, however, have strict gun sentencing for gun violence.",2022-05-23 01:45:14,gun violence,1,0,0,0,0
recent hate crimes speak to so many of the challenges we face todayfrom rising bigotry to increasing gun violence. i hope youll join me for our #tx07 community conversation on public safety and hate crimes tomorrow at the merfish teen center. rsvp:,2022-05-23 01:45:12,gun violence,6,7,8,1,0
"@gregabbott_tx @johncornyn @sentedcruz @gop @repdancrenshaw stealing baby formula from starving babies. fix power gridstop gun violence, oil companies overpricing. you voted against womans rights, jan6 going to give you up!! stop blaming your failures @potus",2022-05-23 01:44:10,gun violence,0,0,0,0,0
"atleast the last time i seen her i gave her a hug, and i am not big on physical affection. she was so young, she did not deserve this, and i am so sad for her family.. her sister just lost her babys father last year to gun violence as well. people need to stop killing people.",2022-05-23 01:42:35,gun violence,14,15,217,0,0
"congressman, please ask this administration prioritize gun violence prevention  something it has not done in the week since buffalo. there is not even a senioradmin official whos sole job is to focus on this issue. smh",2022-05-23 01:41:59,gun violence,3,5,12,0,0
"and just to humor me, why would stricter gun violence laws affect anyone who purchases a gun lawfully and uses it lawfully?",2022-05-23 01:41:31,gun violence,1,0,0,0,0
except that the victims of tobacco are the ones who used it under the impression it wasnt harmful. the victims of gun violence arent the ones using the guns. and you got elected?,2022-05-23 01:40:58,gun violence,0,0,1,0,0
so you think a waiting period is going to stop gun violence? damn now these drug dealers are gonna have to force their junkies to wait 7 days to get their guns :face_with_rolling_eyes:,2022-05-23 01:40:54,gun violence,0,0,0,0,0
"brooklyn residents, activists and elected officials marched through the boroughs streets sunday, demanding the mayor and governor combat gun violence through more funding in community programs.",2022-05-23 01:40:43,gun violence,0,2,5,0,0
im already not liking what your country is now. gun violence everywhere. white supremists running rampant. supreme court taking away rights. corruption everywhere .spreading the hate to other countries.,2022-05-23 01:40:33,gun violence,0,0,0,0,0
"the families suffering the most are the ones who are victims of gun violence. as long as republicans are funded by the pro murder nra, i cant see them as caring towards the american people.",2022-05-23 01:40:31,gun violence,0,0,0,0,0
"im not talking about gun restrictions, i live in california where we have very strict gun possession laws, but we do not have strict gun violence laws. two different things. we need to make it unappealing for someone to shoot up a school or grocery store or movie theater.",2022-05-23 01:38:38,gun violence,0,0,0,0,0
"please tell me youre joking. because there are thousands of federal gun laws on the books already, as well as more restrictive laws in states like ny and ca. if you want to stop gun violence, treat the mentally ill and throw the gangbangers in prison.",2022-05-23 01:35:03,gun violence,1,0,0,0,0
"no, what im advocating for is making gun violence less desirable. making the punishment fit the crime if you will, to deter would be shooters.",2022-05-23 01:34:52,gun violence,1,0,0,0,0
"if you think the gun violence will go away because you say these bad hand guns are no longer allowed in your province, you are delusional. punishing those that obey the law will not convince those who dont to fall in line and stop hang banging.",2022-05-23 01:34:40,gun violence,0,0,1,0,0
"righttt and it makes it sm worse, barely any gun violence in europe so do not get to make jokes abt this topic when ur in a place of safety",2022-05-23 01:33:58,gun violence,0,0,0,0,0
they seem to welcome gun violence from their magat voters and a pat on the back from the nra!,2022-05-23 01:27:50,gun violence,0,0,0,0,0
localized like oakland where you live has a 400% homicide spike right now? nancy o malley shure didnt make anything safer compared with the relative civilized behavior of @chesaboudin,2022-05-23 01:25:17,gun violence,0,0,0,0,0
demands: 1 $1 billion investment in communitybased gun violence intervention 2 new york must hold gun manufacturers accountable for profiting from the violence we are experiencing.,2022-05-23 01:23:40,gun violence,1,2,3,0,0
why arent democrats demanding drunk driving control? more americans are hurt or killed in alcohol related violence than from gun violence but dems are silent. three women killed by alleged drunk driver after leaving sweet 16 party on li via @nypmetro,2022-05-23 01:22:01,gun violence,0,0,0,0,0
"theater, 26 in an elementary school. but i hope we also see the 30 precious lives cut short by gun violence in this country",2022-05-23 01:19:50,gun violence,0,0,0,0,0
"@joe_warmington 1/2 if politicians wanted to stop gun violence they could do to tomorrow without passing one single law 1  carrying an illegal gun (handgun or otherwise), 5 years in jail 2  gun in the commission of a crime, 10 years in jail",2022-05-23 01:19:25,gun violence,0,0,0,0,0
yeah im fucking mad cuz people i loved have fucking died from gun violence my ex bf was killed in his school cuz he was shot my best friend died from getting shot at a park in the day bro the sun was still out so yeah im fucking pissed about this shit,2022-05-23 01:18:23,gun violence,1,0,6,0,0
all of this gun violence is making me sick to my stomach. i pray we see change in the near future :folded_hands_mediumlight_skin_tone:,2022-05-23 01:18:16,gun violence,0,0,3,0,0
"big surprise! if the gop condemns domestic terrorism, it puts them an inch closer to accountability on gun violence. the despicable failed moral character of gop voters would come into clear focus if terror acts were aimed exclusively at white americans.",2022-05-23 01:16:24,gun violence,1,3,3,0,0
"regardless of how we look at it, he had an illegal firearm, while breaking the law & was acquitted because of the maga movement. he executed 2 people who were protesting against gun violence & they made him the victim.",2022-05-23 01:16:03,gun violence,1,0,1,0,0
"im still pissed. why do people who want to end gun violence not realize guns dont kill? humans do! humans can also use a car, knife, bat, rock, 2x4, crowbar, or their own hands to commit murder. fyi: theyre already all illegal. youre fake outrage & butt crack is showing!",2022-05-23 01:15:51,gun violence,1,0,0,0,0
"a small proportion of people commit gun violence, and that doesnt make it a nonissue. and want to know what happens when too much merchandise gets stolen from a walmart store? they close their doors, and their disproportionately minority and low income staff loses their jobs.",2022-05-23 01:15:38,gun violence,0,0,1,0,0
"if abortion is banned, it wont reduce abortions! they say, ignoring the evidence of the effectiveness of abortion bans. gun violence means we need to ban guns! they say, ignoring the evidence that if they make guns illegal, we will get more guns.",2022-05-23 01:13:42,gun violence,3,8,36,1,0
because of gun violence jamarion robinson lost his life after being shot by police for not opening the door of his girlfriends home,2022-05-23 01:13:31,gun violence,0,0,0,0,0
i am so so sorry for your loss. gun violence is such a big problem and it really needs to be fully addressed. sending my condolences to you and your family :red_heart:,2022-05-23 01:13:12,gun violence,0,0,8,0,0
"2/ the us is number two in the world in gun violence stats exceeded only by brazil. and when it comes to mass shootings and school shootings the us is #1. shame on us. why? because we have a patchwork of laws and 400,000,000 guns (conservatively). 80% want stronger laws.",2022-05-23 01:09:43,gun violence,0,0,0,0,0
"another day, another act of senseless gun violence",2022-05-23 01:08:27,gun violence,2,3,17,0,0
"elect stacy abrams for a better georgia. they are currently #1 in maternal mortality, #2 in uninsured, #9 in gun violence under brian kemp because kemp doesnt care. stacy abrams will be #1 for all georgians #wtpblue #freshresists",2022-05-23 01:08:18,gun violence,5,46,72,0,0
